CUSTOMER_ID,CUSTOMER_GROUP,CUSTOMER_SEGMENT
49535888.5714,RETAIL,Tier 6
25250174.2857,RETAIL,Tier 5
108393031.4286,RETAIL,Tier 6
139821602.8571,RETAIL,Tier 6
110121602.8571,RETAIL,Tier 5
141550174.2857,RETAIL,Tier 6
71835888.5714,RETAIL,Tier 6
46550174.2857,RETAIL,Tier 5
96550174.2857,RETAIL,Tier 6
16693031.4286,RETAIL,Tier 5
69693031.4286,RETAIL,Tier 6
88407317.1429,RETAIL,Tier 5
112835888.5714,RETAIL,Tier 6
128550174.2857,RETAIL,Tier 6
5850174.2857,RETAIL,Tier 5
85993031.4286,RETAIL,Tier 6
113278745.7143,RETAIL,Tier 5
8770174.2857,RETAIL,Tier 6
43993031.4286,RETAIL,Tier 6
84278745.7143,RETAIL,Tier 6
107294460.0,RETAIL,Tier 6
65865888.5714,RETAIL,Tier 6
65008745.7143,RETAIL,Tier 6
27165888.5714,RETAIL,Tier 6
33308745.7143,RETAIL,Tier 6
56308745.7143,RETAIL,Tier 2
136594460.0,RETAIL,Tier 6
118308745.7143,RETAIL,Tier 6
18451602.8571,RETAIL,Tier 6
18894460.0,RETAIL,Tier 5
10323031.4286,RETAIL,Tier 5
106751602.8571,RETAIL,Tier 6
34180174.2857,RETAIL,Tier 6
118765888.5714,RETAIL,Tier 6
35908745.7143,RETAIL,Tier 6
34623031.4286,RETAIL,Tier 6
131051602.8571,RETAIL,Tier 2
75337317.1429,RETAIL,Tier 6
39765888.5714,RETAIL,Tier 6
81494460.0,RETAIL,Tier 6
125923031.4286,RETAIL,Tier 5
36494460.0,RETAIL,Tier 1
923031.4286,RETAIL,Tier 6
96780174.2857,RETAIL,Tier 5
113923031.4286,RETAIL,Tier 5
51651602.8571,RETAIL,Tier 6
12080174.2857,RETAIL,Tier 6
132223031.4286,RETAIL,Tier 6
26651602.8571,RETAIL,Tier 6
38223031.4286,RETAIL,Tier 2
123937317.1429,RETAIL,Tier 6
64080174.2857,RETAIL,Tier 5
32794460.0,RETAIL,Tier 6
137080174.2857,RETAIL,Tier 6
95651602.8571,RETAIL,Tier 6
122951602.8571,RETAIL,Tier 5
140237317.1429,RETAIL,Tier 5
81380174.2857,RETAIL,Tier 6
71537317.1429,RETAIL,Tier 6
5823031.4286,RETAIL,Tier 6
67394460.0,RETAIL,Tier 6
70394460.0,RETAIL,Tier 6
79108745.7143,RETAIL,Tier 6
106680174.2857,RETAIL,Tier 6
26680174.2857,RETAIL,Tier 6
62537317.1429,RETAIL,Tier 6
21108745.7143,RETAIL,Tier 6
9123031.4286,RETAIL,Tier 6
69123031.4286,RETAIL,Tier 6
73551602.8571,RETAIL,Tier 6
7837317.1429,RETAIL,Tier 6
76980174.2857,RETAIL,Tier 6
125994460.0,RETAIL,Tier 5
57565888.5714,RETAIL,Tier 6
121280174.2857,RETAIL,Tier 5
39010174.2857,RETAIL,Tier 6
85153031.4286,RETAIL,Tier 6
139581602.8571,RETAIL,Tier 6
55295888.5714,RETAIL,Tier 6
59724460.0,RETAIL,Tier 6
107453031.4286,RETAIL,Tier 6
54881602.8571,RETAIL,Tier 6
16453031.4286,RETAIL,Tier 5
132738745.7143,RETAIL,Tier 6
41310174.2857,RETAIL,Tier 6
67181602.8571,RETAIL,Tier 6
104895888.5714,RETAIL,Tier 6
98038745.7143,RETAIL,Tier 1
90053031.4286,RETAIL,Tier 6
131624460.0,RETAIL,Tier 6
78767317.1429,RETAIL,Tier 6
93481602.8571,RETAIL,Tier 6
93767317.1429,RETAIL,Tier 6
103910174.2857,RETAIL,Tier 6
56910174.2857,RETAIL,Tier 6
94195888.5714,RETAIL,Tier 6
99910174.2857,RETAIL,Tier 6
67495888.5714,RETAIL,Tier 6
70353031.4286,RETAIL,Tier 6
91924460.0,RETAIL,Tier 6
9353031.4286,RETAIL,Tier 5
141067317.1429,RETAIL,Tier 6
62638745.7143,RETAIL,Tier 6
47067317.1429,RETAIL,Tier 1
90081602.8571,RETAIL,Tier 6
67938745.7143,RETAIL,Tier 1
25367317.1429,RETAIL,Tier 5
64381602.8571,RETAIL,Tier 6
10381602.8571,RETAIL,Tier 5
142381602.8571,RETAIL,Tier 6
61381602.8571,RETAIL,Tier 6
53110174.2857,RETAIL,Tier 6
124681602.8571,RETAIL,Tier 6
131967317.1429,RETAIL,Tier 6
27967317.1429,RETAIL,Tier 6
92824460.0,RETAIL,Tier 5
119410174.2857,RETAIL,Tier 6
83695888.5714,RETAIL,Tier 6
90981602.8571,RETAIL,Tier 6
49553031.4286,RETAIL,Tier 5
87281602.8571,RETAIL,Tier 6
127424460.0,RETAIL,Tier 6
141853031.4286,RETAIL,Tier 5
79424460.0,RETAIL,Tier 5
88281602.8571,RETAIL,Tier 6
98281602.8571,RETAIL,Tier 6
87297317.1429,RETAIL,Tier 6
40154460.0,RETAIL,Tier 5
71725888.5714,RETAIL,Tier 5
94868745.7143,RETAIL,Tier 6
6868745.7143,RETAIL,Tier 1
108597317.1429,RETAIL,Tier 5
94883031.4286,RETAIL,Tier 5
139168745.7143,RETAIL,Tier 6
69454460.0,RETAIL,Tier 6
130040174.2857,RETAIL,Tier 6
21325888.5714,RETAIL,Tier 6
133054460.0,RETAIL,Tier 6
132054460.0,RETAIL,Tier 2
50768745.7143,RETAIL,Tier 6
85483031.4286,RETAIL,Tier 6
137211602.8571,RETAIL,Tier 5
40068745.7143,RETAIL,Tier 6
83354460.0,RETAIL,Tier 6
99497317.1429,RETAIL,Tier 6
141068745.7143,RETAIL,Tier 6
48654460.0,RETAIL,Tier 5
113083031.4286,RETAIL,Tier 5
15083031.4286,RETAIL,Tier 5
79368745.7143,RETAIL,Tier 6
104225888.5714,RETAIL,Tier 5
127383031.4286,RETAIL,Tier 6
6383031.4286,RETAIL,Tier 6
25097317.1429,RETAIL,Tier 6
122383031.4286,RETAIL,Tier 5
140954460.0,RETAIL,Tier 6
134240174.2857,RETAIL,Tier 6
17254460.0,RETAIL,Tier 6
52968745.7143,RETAIL,Tier 6
112968745.7143,RETAIL,Tier 6
53111602.8571,RETAIL,Tier 6
97825888.5714,RETAIL,Tier 6
75397317.1429,RETAIL,Tier 6
66825888.5714,RETAIL,Tier 5
23697317.1429,RETAIL,Tier 5
88411602.8571,RETAIL,Tier 6
75554460.0,RETAIL,Tier 2
105554460.0,RETAIL,Tier 6
38554460.0,RETAIL,Tier 2
27997317.1429,RETAIL,Tier 6
47441602.8571,RETAIL,Tier 6
109013031.4286,RETAIL,Tier 6
54727317.1429,RETAIL,Tier 6
31013031.4286,RETAIL,Tier 5
4313031.4286,RETAIL,Tier 5
27170174.2857,RETAIL,Tier 6
104741602.8571,RETAIL,Tier 6
97598745.7143,RETAIL,Tier 5
44884460.0,RETAIL,Tier 6
80598745.7143,RETAIL,Tier 6
33598745.7143,RETAIL,Tier 6
33741602.8571,RETAIL,Tier 5
65170174.2857,RETAIL,Tier 6
38170174.2857,RETAIL,Tier 6
104170174.2857,RETAIL,Tier 6
99884460.0,RETAIL,Tier 5
133327317.1429,RETAIL,Tier 6
6184460.0,RETAIL,Tier 6
80470174.2857,RETAIL,Tier 5
110470174.2857,RETAIL,Tier 6
16470174.2857,RETAIL,Tier 6
80755888.5714,RETAIL,Tier 5
136898745.7143,RETAIL,Tier 6
66898745.7143,RETAIL,Tier 6
42613031.4286,RETAIL,Tier 5
88627317.1429,RETAIL,Tier 6
42670174.2857,RETAIL,Tier 6
32048888.5714,RETAIL,Tier 5
142048888.5714,RETAIL,Tier 5
103113031.4286,RETAIL,Tier 6
139334602.8571,RETAIL,Tier 6
65191745.7143,RETAIL,Tier 6
66620317.1429,RETAIL,Tier 6
96484460.0,RETAIL,Tier 5
131048888.5714,RETAIL,Tier 6
102113031.4286,RETAIL,Tier 6
89620317.1429,RETAIL,Tier 5
49398745.7143,RETAIL,Tier 5
92255888.5714,RETAIL,Tier 6
91191745.7143,RETAIL,Tier 6
125398745.7143,RETAIL,Tier 6
119827317.1429,RETAIL,Tier 6
38777460.0,RETAIL,Tier 6
11634602.8571,RETAIL,Tier 6
10555888.5714,RETAIL,Tier 6
120698745.7143,RETAIL,Tier 5
2348888.5714,RETAIL,Tier 6
20984460.0,RETAIL,Tier 6
88413031.4286,RETAIL,Tier 6
132698745.7143,RETAIL,Tier 5
79841602.8571,RETAIL,Tier 6
52698745.7143,RETAIL,Tier 5
31713031.4286,RETAIL,Tier 6
64570174.2857,RETAIL,Tier 6
17506031.4286,RETAIL,Tier 5
46427317.1429,RETAIL,Tier 6
19284460.0,RETAIL,Tier 5
90998745.7143,RETAIL,Tier 6
62570174.2857,RETAIL,Tier 5
97077460.0,RETAIL,Tier 2
88806031.4286,RETAIL,Tier 6
7428888.5714,RETAIL,Tier 6
123143174.2857,RETAIL,Tier 1
58948888.5714,RETAIL,Tier 2
64663174.2857,RETAIL,Tier 5
40520317.1429,RETAIL,Tier 6
135143174.2857,RETAIL,Tier 6
121091745.7143,RETAIL,Tier 6
98377460.0,RETAIL,Tier 6
31377460.0,RETAIL,Tier 1
13014602.8571,RETAIL,Tier 6
117443174.2857,RETAIL,Tier 6
48871745.7143,RETAIL,Tier 6
81728888.5714,RETAIL,Tier 5
107728888.5714,RETAIL,Tier 6
63820317.1429,RETAIL,Tier 6
99534602.8571,RETAIL,Tier 5
58391745.7143,RETAIL,Tier 6
108157460.0,RETAIL,Tier 6
88300317.1429,RETAIL,Tier 6
104248888.5714,RETAIL,Tier 5
46913031.4286,RETAIL,Tier 6
57171745.7143,RETAIL,Tier 6
115743174.2857,RETAIL,Tier 5
104691745.7143,RETAIL,Tier 6
10314602.8571,RETAIL,Tier 6
56028888.5714,RETAIL,Tier 6
76263174.2857,RETAIL,Tier 6
12028888.5714,RETAIL,Tier 6
40600317.1429,RETAIL,Tier 6
126314602.8571,RETAIL,Tier 6
115028888.5714,RETAIL,Tier 6
64977460.0,RETAIL,Tier 6
52120317.1429,RETAIL,Tier 5
89406031.4286,RETAIL,Tier 6
39406031.4286,RETAIL,Tier 6
9548888.5714,RETAIL,Tier 6
55263174.2857,RETAIL,Tier 6
142406031.4286,RETAIL,Tier 2
44171745.7143,RETAIL,Tier 6
114171745.7143,RETAIL,Tier 6
25691745.7143,RETAIL,Tier 2
186031.4286,RETAIL,Tier 6
74471745.7143,RETAIL,Tier 2
111614602.8571,RETAIL,Tier 6
68706031.4286,RETAIL,Tier 6
79043174.2857,RETAIL,Tier 6
28991745.7143,RETAIL,Tier 6
60614602.8571,RETAIL,Tier 6
3277460.0,RETAIL,Tier 6
40420317.1429,RETAIL,Tier 6
63420317.1429,RETAIL,Tier 1
97706031.4286,RETAIL,Tier 2
40848888.5714,RETAIL,Tier 6
36614602.8571,RETAIL,Tier 6
43900317.1429,RETAIL,Tier 6
129614602.8571,RETAIL,Tier 6
126757460.0,RETAIL,Tier 5
71420317.1429,RETAIL,Tier 6
65771745.7143,RETAIL,Tier 6
118721745.7143,RETAIL,Tier 6
51578888.5714,RETAIL,Tier 6
110486031.4286,RETAIL,Tier 6
96198745.7143,RETAIL,Tier 2
91864602.8571,RETAIL,Tier 6
59343174.2857,RETAIL,Tier 6
52007460.0,RETAIL,Tier 6
30864602.8571,RETAIL,Tier 6
35150317.1429,RETAIL,Tier 6
121007460.0,RETAIL,Tier 6
22527317.1429,RETAIL,Tier 1
54200317.1429,RETAIL,Tier 6
87214602.8571,RETAIL,Tier 2
17007460.0,RETAIL,Tier 6
73500317.1429,RETAIL,Tier 6
41450317.1429,RETAIL,Tier 6
112071745.7143,RETAIL,Tier 5
13500317.1429,RETAIL,Tier 6
97307460.0,RETAIL,Tier 6
111736031.4286,RETAIL,Tier 6
106164602.8571,RETAIL,Tier 5
142357460.0,RETAIL,Tier 6
18214602.8571,RETAIL,Tier 6
126164602.8571,RETAIL,Tier 6
141357460.0,RETAIL,Tier 6
98021745.7143,RETAIL,Tier 6
139593174.2857,RETAIL,Tier 6
116086031.4286,RETAIL,Tier 6
117657460.0,RETAIL,Tier 6
121307460.0,RETAIL,Tier 6
82086031.4286,RETAIL,Tier 6
114464602.8571,RETAIL,Tier 6
73036031.4286,RETAIL,Tier 6
34386031.4286,RETAIL,Tier 6
16464602.8571,RETAIL,Tier 6
132178888.5714,RETAIL,Tier 6
69464602.8571,RETAIL,Tier 6
30528888.5714,RETAIL,Tier 6
100671745.7143,RETAIL,Tier 6
16671745.7143,RETAIL,Tier 6
111927317.1429,RETAIL,Tier 6
55607460.0,RETAIL,Tier 5
116050317.1429,RETAIL,Tier 6
100114602.8571,RETAIL,Tier 6
131543174.2857,RETAIL,Tier 6
92971745.7143,RETAIL,Tier 5
108907460.0,RETAIL,Tier 2
134686031.4286,RETAIL,Tier 2
47621745.7143,RETAIL,Tier 2
64971745.7143,RETAIL,Tier 6
110621745.7143,RETAIL,Tier 6
83828888.5714,RETAIL,Tier 6
112400317.1429,RETAIL,Tier 6
36828888.5714,RETAIL,Tier 5
111114602.8571,RETAIL,Tier 6
132828888.5714,RETAIL,Tier 6
52986031.4286,RETAIL,Tier 6
7414602.8571,RETAIL,Tier 6
14986031.4286,RETAIL,Tier 5
37843174.2857,RETAIL,Tier 6
84986031.4286,RETAIL,Tier 5
119557460.0,RETAIL,Tier 6
92414602.8571,RETAIL,Tier 6
23843174.2857,RETAIL,Tier 5
84636031.4286,RETAIL,Tier 6
80636031.4286,RETAIL,Tier 6
42843174.2857,RETAIL,Tier 6
86636031.4286,RETAIL,Tier 5
36001745.7143,RETAIL,Tier 6
140430317.1429,RETAIL,Tier 6
37364602.8571,RETAIL,Tier 6
73016031.4286,RETAIL,Tier 6
45873174.2857,RETAIL,Tier 6
44587460.0,RETAIL,Tier 6
108873174.2857,RETAIL,Tier 6
25078888.5714,RETAIL,Tier 5
43793174.2857,RETAIL,Tier 6
73793174.2857,RETAIL,Tier 6
40587460.0,RETAIL,Tier 6
41078888.5714,RETAIL,Tier 6
134158888.5714,RETAIL,Tier 6
55744602.8571,RETAIL,Tier 6
63030317.1429,RETAIL,Tier 5
81664602.8571,RETAIL,Tier 6
63173174.2857,RETAIL,Tier 6
103378888.5714,RETAIL,Tier 6
81173174.2857,RETAIL,Tier 5
114393174.2857,RETAIL,Tier 6
70250317.1429,RETAIL,Tier 6
97616031.4286,RETAIL,Tier 5
34901745.7143,RETAIL,Tier 5
13758888.5714,RETAIL,Tier 6
23821745.7143,RETAIL,Tier 6
86821745.7143,RETAIL,Tier 6
112758888.5714,RETAIL,Tier 5
112536031.4286,RETAIL,Tier 6
72678888.5714,RETAIL,Tier 6
14487460.0,RETAIL,Tier 6
28916031.4286,RETAIL,Tier 6
120344602.8571,RETAIL,Tier 6
114693174.2857,RETAIL,Tier 6
55487460.0,RETAIL,Tier 6
139121745.7143,RETAIL,Tier 6
27693174.2857,RETAIL,Tier 6
56670174.2857,RETAIL,Tier 6
105787460.0,RETAIL,Tier 6
24358888.5714,RETAIL,Tier 6
140836031.4286,RETAIL,Tier 5
132073174.2857,RETAIL,Tier 5
99216031.4286,RETAIL,Tier 6
136836031.4286,RETAIL,Tier 6
22358888.5714,RETAIL,Tier 6
97121745.7143,RETAIL,Tier 6
31216031.4286,RETAIL,Tier 6
92993174.2857,RETAIL,Tier 5
4373174.2857,RETAIL,Tier 2
39927317.1429,RETAIL,Tier 1
123136031.4286,RETAIL,Tier 6
89136031.4286,RETAIL,Tier 6
136278888.5714,RETAIL,Tier 6
102087460.0,RETAIL,Tier 6
76373174.2857,RETAIL,Tier 6
26516031.4286,RETAIL,Tier 6
22373174.2857,RETAIL,Tier 5
113944602.8571,RETAIL,Tier 6
129801745.7143,RETAIL,Tier 6
4087460.0,RETAIL,Tier 6
60993174.2857,RETAIL,Tier 6
38136031.4286,RETAIL,Tier 5
95278888.5714,RETAIL,Tier 5
135658888.5714,RETAIL,Tier 6
139707460.0,RETAIL,Tier 6
62958888.5714,RETAIL,Tier 6
135958888.5714,RETAIL,Tier 6
78958888.5714,RETAIL,Tier 6
108958888.5714,RETAIL,Tier 6
109993174.2857,RETAIL,Tier 6
111437460.0,RETAIL,Tier 6
36530317.1429,RETAIL,Tier 6
84437460.0,RETAIL,Tier 5
26816031.4286,RETAIL,Tier 6
114723174.2857,RETAIL,Tier 6
116151745.7143,RETAIL,Tier 6
109816031.4286,RETAIL,Tier 6
8484460.0,RETAIL,Tier 6
82816031.4286,RETAIL,Tier 6
131544602.8571,RETAIL,Tier 6
68008888.5714,RETAIL,Tier 6
56580317.1429,RETAIL,Tier 6
64687460.0,RETAIL,Tier 6
111008888.5714,RETAIL,Tier 6
44151745.7143,RETAIL,Tier 5
73830317.1429,RETAIL,Tier 6
40023174.2857,RETAIL,Tier 6
105544602.8571,RETAIL,Tier 6
46130317.1429,RETAIL,Tier 6
140737460.0,RETAIL,Tier 6
109701745.7143,RETAIL,Tier 6
113880317.1429,RETAIL,Tier 6
25701745.7143,RETAIL,Tier 6
124023174.2857,RETAIL,Tier 6
123003174.2857,RETAIL,Tier 6
70146031.4286,RETAIL,Tier 6
121717460.0,RETAIL,Tier 6
121751745.7143,RETAIL,Tier 6
55146031.4286,RETAIL,Tier 6
30466031.4286,RETAIL,Tier 6
105431745.7143,RETAIL,Tier 6
11894602.8571,RETAIL,Tier 5
64146031.4286,RETAIL,Tier 6
30303174.2857,RETAIL,Tier 6
121731745.7143,RETAIL,Tier 6
22466031.4286,RETAIL,Tier 6
124874602.8571,RETAIL,Tier 6
101323174.2857,RETAIL,Tier 6
118017460.0,RETAIL,Tier 6
90874602.8571,RETAIL,Tier 5
86874602.8571,RETAIL,Tier 5
136874602.8571,RETAIL,Tier 5
109874602.8571,RETAIL,Tier 6
90031745.7143,RETAIL,Tier 6
134623174.2857,RETAIL,Tier 6
92194602.8571,RETAIL,Tier 6
54888888.5714,RETAIL,Tier 6
90746031.4286,RETAIL,Tier 5
26603174.2857,RETAIL,Tier 6
103888888.5714,RETAIL,Tier 6
32603174.2857,RETAIL,Tier 6
46888888.5714,RETAIL,Tier 6
61174602.8571,RETAIL,Tier 5
26888888.5714,RETAIL,Tier 6
71051745.7143,RETAIL,Tier 6
118460317.1429,RETAIL,Tier 6
46908888.5714,RETAIL,Tier 6
64051745.7143,RETAIL,Tier 6
21617460.0,RETAIL,Tier 6
25903174.2857,RETAIL,Tier 6
57474602.8571,RETAIL,Tier 6
40474602.8571,RETAIL,Tier 6
41903174.2857,RETAIL,Tier 5
126066031.4286,RETAIL,Tier 6
132188888.5714,RETAIL,Tier 2
83760317.1429,RETAIL,Tier 6
100923174.2857,RETAIL,Tier 1
111331745.7143,RETAIL,Tier 6
84188888.5714,RETAIL,Tier 6
122494602.8571,RETAIL,Tier 6
80203174.2857,RETAIL,Tier 6
106923174.2857,RETAIL,Tier 6
42637460.0,RETAIL,Tier 6
98917460.0,RETAIL,Tier 6
59060317.1429,RETAIL,Tier 6
126488888.5714,RETAIL,Tier 6
70774602.8571,RETAIL,Tier 5
75203174.2857,RETAIL,Tier 2
75937460.0,RETAIL,Tier 5
36631745.7143,RETAIL,Tier 6
50366031.4286,RETAIL,Tier 6
55488888.5714,RETAIL,Tier 6
78646031.4286,RETAIL,Tier 6
9223174.2857,RETAIL,Tier 6
97794602.8571,RETAIL,Tier 6
9508888.5714,RETAIL,Tier 6
22217460.0,RETAIL,Tier 5
118223174.2857,RETAIL,Tier 6
78074602.8571,RETAIL,Tier 6
109788888.5714,RETAIL,Tier 6
47074602.8571,RETAIL,Tier 5
94517460.0,RETAIL,Tier 6
53088888.5714,RETAIL,Tier 6
91803174.2857,RETAIL,Tier 5
83237460.0,RETAIL,Tier 6
33380317.1429,RETAIL,Tier 6
76374602.8571,RETAIL,Tier 6
2094602.8571,RETAIL,Tier 6
107803174.2857,RETAIL,Tier 6
26380317.1429,RETAIL,Tier 6
84951745.7143,RETAIL,Tier 6
119523174.2857,RETAIL,Tier 6
20951745.7143,RETAIL,Tier 6
33951745.7143,RETAIL,Tier 6
114231745.7143,RETAIL,Tier 1
112960317.1429,RETAIL,Tier 6
117094602.8571,RETAIL,Tier 6
52808888.5714,RETAIL,Tier 6
42808888.5714,RETAIL,Tier 6
80388888.5714,RETAIL,Tier 1
60251745.7143,RETAIL,Tier 5
110674602.8571,RETAIL,Tier 6
119388888.5714,RETAIL,Tier 6
69388888.5714,RETAIL,Tier 6
67103174.2857,RETAIL,Tier 5
138531745.7143,RETAIL,Tier 6
122394602.8571,RETAIL,Tier 6
139537460.0,RETAIL,Tier 5
112394602.8571,RETAIL,Tier 2
94403174.2857,RETAIL,Tier 5
72537460.0,RETAIL,Tier 6
128831745.7143,RETAIL,Tier 2
43260317.1429,RETAIL,Tier 6
71108888.5714,RETAIL,Tier 6
26117460.0,RETAIL,Tier 5
86260317.1429,RETAIL,Tier 5
72117460.0,RETAIL,Tier 6
106403174.2857,RETAIL,Tier 6
139260317.1429,RETAIL,Tier 6
40974602.8571,RETAIL,Tier 6
115403174.2857,RETAIL,Tier 6
4837460.0,RETAIL,Tier 6
62123174.2857,RETAIL,Tier 6
69974602.8571,RETAIL,Tier 6
89408888.5714,RETAIL,Tier 6
127384460.0,RETAIL,Tier 5
134560317.1429,RETAIL,Tier 6
42694602.8571,RETAIL,Tier 6
80137460.0,RETAIL,Tier 6
98708888.5714,RETAIL,Tier 6
141566031.4286,RETAIL,Tier 6
47423174.2857,RETAIL,Tier 6
98576031.4286,RETAIL,Tier 6
104433174.2857,RETAIL,Tier 2
140290317.1429,RETAIL,Tier 6
63566031.4286,RETAIL,Tier 6
69280317.1429,RETAIL,Tier 6
72280317.1429,RETAIL,Tier 6
5004602.8571,RETAIL,Tier 6
97861745.7143,RETAIL,Tier 6
78280317.1429,RETAIL,Tier 2
120861745.7143,RETAIL,Tier 2
22290317.1429,RETAIL,Tier 6
70861745.7143,RETAIL,Tier 6
46994602.8571,RETAIL,Tier 6
11147460.0,RETAIL,Tier 6
90941602.8571,RETAIL,Tier 2
107296031.4286,RETAIL,Tier 6
49241602.8571,RETAIL,Tier 5
3153174.2857,RETAIL,Tier 6
90098745.7143,RETAIL,Tier 6
26018888.5714,RETAIL,Tier 6
64867460.0,RETAIL,Tier 6
93438888.5714,RETAIL,Tier 5
131010317.1429,RETAIL,Tier 6
17018888.5714,RETAIL,Tier 6
131304602.8571,RETAIL,Tier 6
41453174.2857,RETAIL,Tier 6
58747460.0,RETAIL,Tier 6
100310317.1429,RETAIL,Tier 6
21747460.0,RETAIL,Tier 6
62167460.0,RETAIL,Tier 5
106747460.0,RETAIL,Tier 6
112604602.8571,RETAIL,Tier 6
38461745.7143,RETAIL,Tier 6
21476031.4286,RETAIL,Tier 6
28310317.1429,RETAIL,Tier 6
72738888.5714,RETAIL,Tier 6
7476031.4286,RETAIL,Tier 6
49047460.0,RETAIL,Tier 6
13333174.2857,RETAIL,Tier 6
104904602.8571,RETAIL,Tier 6
6333174.2857,RETAIL,Tier 6
70618888.5714,RETAIL,Tier 6
97181745.7143,RETAIL,Tier 5
37904602.8571,RETAIL,Tier 6
113618888.5714,RETAIL,Tier 5
49476031.4286,RETAIL,Tier 6
1190317.1429,RETAIL,Tier 6
93181745.7143,RETAIL,Tier 6
58476031.4286,RETAIL,Tier 6
75776031.4286,RETAIL,Tier 6
104347460.0,RETAIL,Tier 6
94347460.0,RETAIL,Tier 5
135918888.5714,RETAIL,Tier 6
80204602.8571,RETAIL,Tier 6
80753174.2857,RETAIL,Tier 6
137896031.4286,RETAIL,Tier 6
116610317.1429,RETAIL,Tier 5
133776031.4286,RETAIL,Tier 6
8798745.7143,RETAIL,Tier 6
118324602.8571,RETAIL,Tier 6
14355888.5714,RETAIL,Tier 6
6776031.4286,RETAIL,Tier 6
83918888.5714,RETAIL,Tier 6
8624602.8571,RETAIL,Tier 6
121767460.0,RETAIL,Tier 6
38790317.1429,RETAIL,Tier 5
4647460.0,RETAIL,Tier 6
57647460.0,RETAIL,Tier 6
69053174.2857,RETAIL,Tier 6
123361745.7143,RETAIL,Tier 6
50767460.0,RETAIL,Tier 5
52504602.8571,RETAIL,Tier 6
58084460.0,RETAIL,Tier 5
96910317.1429,RETAIL,Tier 6
88481745.7143,RETAIL,Tier 6
58638888.5714,RETAIL,Tier 6
101496031.4286,RETAIL,Tier 6
11804602.8571,RETAIL,Tier 6
120661745.7143,RETAIL,Tier 6
66376031.4286,RETAIL,Tier 6
26376031.4286,RETAIL,Tier 6
130353174.2857,RETAIL,Tier 6
40353174.2857,RETAIL,Tier 6
73353174.2857,RETAIL,Tier 6
6804602.8571,RETAIL,Tier 6
15518888.5714,RETAIL,Tier 6
127090317.1429,RETAIL,Tier 6
58210317.1429,RETAIL,Tier 6
23104602.8571,RETAIL,Tier 6
18961745.7143,RETAIL,Tier 6
91818888.5714,RETAIL,Tier 6
130533174.2857,RETAIL,Tier 6
20533174.2857,RETAIL,Tier 6
74961745.7143,RETAIL,Tier 5
91353174.2857,RETAIL,Tier 6
53533174.2857,RETAIL,Tier 6
127067460.0,RETAIL,Tier 6
75796031.4286,RETAIL,Tier 5
105938888.5714,RETAIL,Tier 6
81653174.2857,RETAIL,Tier 6
4104602.8571,RETAIL,Tier 5
18390317.1429,RETAIL,Tier 6
10118888.5714,RETAIL,Tier 6
113261745.7143,RETAIL,Tier 6
20547460.0,RETAIL,Tier 1
59796031.4286,RETAIL,Tier 1
50833174.2857,RETAIL,Tier 6
35404602.8571,RETAIL,Tier 6
71261745.7143,RETAIL,Tier 6
13084460.0,RETAIL,Tier 6
141561745.7143,RETAIL,Tier 6
90276031.4286,RETAIL,Tier 2
140667460.0,RETAIL,Tier 6
142096031.4286,RETAIL,Tier 6
4847460.0,RETAIL,Tier 6
116953174.2857,RETAIL,Tier 5
29953174.2857,RETAIL,Tier 5
88524602.8571,RETAIL,Tier 6
142418888.5714,RETAIL,Tier 6
55418888.5714,RETAIL,Tier 6
107253174.2857,RETAIL,Tier 6
20538888.5714,RETAIL,Tier 5
53396031.4286,RETAIL,Tier 6
2110317.1429,RETAIL,Tier 6
96396031.4286,RETAIL,Tier 6
49681745.7143,RETAIL,Tier 6
34253174.2857,RETAIL,Tier 6
39863174.2857,RETAIL,Tier 6
107163174.2857,RETAIL,Tier 6
27448888.5714,RETAIL,Tier 6
67591745.7143,RETAIL,Tier 6
142020317.1429,RETAIL,Tier 6
92163174.2857,RETAIL,Tier 6
43553174.2857,RETAIL,Tier 6
36448888.5714,RETAIL,Tier 6
100838888.5714,RETAIL,Tier 6
77981745.7143,RETAIL,Tier 5
22448888.5714,RETAIL,Tier 5
115410317.1429,RETAIL,Tier 6
112696031.4286,RETAIL,Tier 6
124424602.8571,RETAIL,Tier 6
88034602.8571,RETAIL,Tier 6
130891745.7143,RETAIL,Tier 6
105177460.0,RETAIL,Tier 6
7567460.0,RETAIL,Tier 6
23891745.7143,RETAIL,Tier 5
80901888.5714,RETAIL,Tier 5
37138888.5714,RETAIL,Tier 6
128726031.4286,RETAIL,Tier 5
113011745.7143,RETAIL,Tier 6
120297460.0,RETAIL,Tier 6
124044745.7143,RETAIL,Tier 6
84726031.4286,RETAIL,Tier 6
75616174.2857,RETAIL,Tier 6
18630460.0,RETAIL,Tier 6
6726031.4286,RETAIL,Tier 6
125440317.1429,RETAIL,Tier 6
105257602.8571,RETAIL,Tier 1
41630460.0,RETAIL,Tier 6
60344745.7143,RETAIL,Tier 6
34454602.8571,RETAIL,Tier 5
68883174.2857,RETAIL,Tier 6
47597460.0,RETAIL,Tier 5
70487602.8571,RETAIL,Tier 6
75026031.4286,RETAIL,Tier 5
125026031.4286,RETAIL,Tier 6
42311745.7143,RETAIL,Tier 6
95311745.7143,RETAIL,Tier 6
55311745.7143,RETAIL,Tier 6
118201888.5714,RETAIL,Tier 6
72740317.1429,RETAIL,Tier 5
