,CUSTOMER_ID,TRANSACTION_TYPE,QUARTER,TRANSACTION_AMOUNT
18125,68829544.2857,PHYSICAL,Q4 2023,16001.23
18126,68836931.4286,ONLINE,Q4 2023,8436.25
18127,68836931.4286,PHYSICAL,Q4 2023,4657.27
18128,68838360.0,PHYSICAL,Q1 2024,57579.26
18129,68838360.0,PHYSICAL,Q4 2023,122.42
18130,68844145.7143,ONLINE,Q1 2024,49.82
18131,68844145.7143,ONLINE,Q4 2023,4104.75
18132,68844145.7143,PHYSICAL,Q4 2023,9987.849999999999
18133,68861602.8571,PHYSICAL,Q1 2024,20193.04
18134,68861602.8571,PHYSICAL,Q4 2023,3059.4
18135,68867501.4286,PHYSICAL,Q1 2024,391.18
18136,68867501.4286,PHYSICAL,Q4 2023,549.39
18137,68871088.5714,PHYSICAL,Q1 2024,869.95
18138,68873002.8571,PHYSICAL,Q4 2023,837.94
18139,68883174.2857,PHYSICAL,Q1 2024,5305.18
18140,68883174.2857,PHYSICAL,Q4 2023,3966.5299999999997
18141,68884017.1429,PHYSICAL,Q1 2024,4114.02
18142,68884017.1429,PHYSICAL,Q4 2023,12423.44
18143,68887830.0,ONLINE,Q1 2024,5626.57
18144,68887830.0,ONLINE,Q4 2023,16044.29
18145,68889145.7143,PHYSICAL,Q4 2023,7499.67
18146,68895317.1429,PHYSICAL,Q1 2024,11419.9
18147,68895317.1429,PHYSICAL,Q4 2023,32718.899999999998
18148,68895931.4286,PHYSICAL,Q1 2024,416.79
18149,68918774.2857,ONLINE,Q4 2023,35569.68
18150,68918774.2857,PHYSICAL,Q1 2024,11748.03
18151,68918774.2857,PHYSICAL,Q4 2023,15891.140000000001
18152,68919058.5714,PHYSICAL,Q1 2024,3317.58
18153,68919058.5714,PHYSICAL,Q4 2023,8164.66
18154,68924802.8571,PHYSICAL,Q1 2024,10995.68
18155,68927631.4286,PHYSICAL,Q1 2024,1884.71
18156,68927631.4286,PHYSICAL,Q4 2023,26339.730000000003
18157,68942188.5714,ONLINE,Q1 2024,9490.2
18158,68942188.5714,ONLINE,Q4 2023,12080.43
18159,68942188.5714,PHYSICAL,Q1 2024,1140.65
18160,68943202.8571,PHYSICAL,Q1 2024,16794.32
18161,68943202.8571,PHYSICAL,Q4 2023,19316.239999999998
18162,68953330.0,PHYSICAL,Q4 2023,2233.99
18163,68964630.0,PHYSICAL,Q1 2024,88119.70000000001
18164,68964630.0,PHYSICAL,Q4 2023,177582.19
18165,68985060.0,PHYSICAL,Q1 2024,38.57
18166,69001901.4286,PHYSICAL,Q4 2023,4060.0
18167,69011474.2857,PHYSICAL,Q1 2024,3592.33
18168,69012717.1429,PHYSICAL,Q1 2024,579.94
18169,69015160.0,PHYSICAL,Q1 2024,11685.14
18170,69015160.0,PHYSICAL,Q4 2023,6186.94
18171,69023060.0,PHYSICAL,Q1 2024,7873.58
18172,69023060.0,PHYSICAL,Q4 2023,3054.73
18173,69037315.7143,ONLINE,Q1 2024,5054.46
18174,69037315.7143,ONLINE,Q4 2023,7113.15
18175,69037315.7143,PHYSICAL,Q1 2024,14219.720000000001
18176,69037315.7143,PHYSICAL,Q4 2023,18753.21
18177,69038828.5714,PHYSICAL,Q4 2023,3618.33
18178,69038874.2857,PHYSICAL,Q1 2024,13544.74
18179,69038874.2857,PHYSICAL,Q4 2023,26165.85
18180,69039787.1429,ONLINE,Q1 2024,19343.45
18181,69039787.1429,ONLINE,Q4 2023,43676.67
18182,69041060.0,PHYSICAL,Q1 2024,9191.06
18183,69047031.4286,PHYSICAL,Q1 2024,2561.72
18184,69047031.4286,PHYSICAL,Q4 2023,701.02
18185,69050017.1429,PHYSICAL,Q1 2024,8066.84
18186,69057187.1429,ONLINE,Q1 2024,99.63
18187,69057187.1429,ONLINE,Q4 2023,18800.440000000002
18188,69057187.1429,PHYSICAL,Q1 2024,106718.94
18189,69057187.1429,PHYSICAL,Q4 2023,108351.85
18190,69063760.0,PHYSICAL,Q1 2024,2772.79
18191,69063760.0,PHYSICAL,Q4 2023,1253.94
18192,69071774.2857,PHYSICAL,Q1 2024,13405.96
18193,69083830.0,PHYSICAL,Q1 2024,1230.8
18194,69083830.0,PHYSICAL,Q4 2023,169.04
18195,69100160.0,PHYSICAL,Q4 2023,689.03
18196,69119387.1429,ONLINE,Q1 2024,2412.46
18197,69119387.1429,ONLINE,Q4 2023,619.66
18198,69120174.2857,ONLINE,Q1 2024,2277.51
18199,69120174.2857,ONLINE,Q4 2023,3971.7500000000005
18200,69120174.2857,PHYSICAL,Q1 2024,10125.96
18201,69120174.2857,PHYSICAL,Q4 2023,9670.25
18202,69121515.7143,PHYSICAL,Q1 2024,4368.64
18203,69121515.7143,PHYSICAL,Q4 2023,43308.53999999999
18204,69123031.4286,PHYSICAL,Q1 2024,3515.8599999999997
18205,69134874.2857,PHYSICAL,Q1 2024,3096.5
18206,69134874.2857,PHYSICAL,Q4 2023,3910.11
18207,69140444.2857,PHYSICAL,Q1 2024,502.67
18208,69140444.2857,PHYSICAL,Q4 2023,1446.64
18209,69149258.5714,ONLINE,Q1 2024,318.36
18210,69149258.5714,ONLINE,Q4 2023,69044.38
18211,69149258.5714,PHYSICAL,Q4 2023,57639.130000000005
18212,69151300.0,PHYSICAL,Q1 2024,7476.54
18213,69151300.0,PHYSICAL,Q4 2023,2413.42
18214,69165372.8571,ONLINE,Q4 2023,3459.85
18215,69165372.8571,PHYSICAL,Q1 2024,3886.3
18216,69165372.8571,PHYSICAL,Q4 2023,5000.09
18217,69166760.0,PHYSICAL,Q1 2024,7515.57
18218,69166760.0,PHYSICAL,Q4 2023,3825.11
18219,69176458.5714,PHYSICAL,Q1 2024,45836.47
18220,69176458.5714,PHYSICAL,Q4 2023,46946.27
18221,69190931.4286,ONLINE,Q1 2024,836.12
18222,69190931.4286,ONLINE,Q4 2023,6866.49
18223,69190931.4286,PHYSICAL,Q1 2024,1062.18
18224,69190931.4286,PHYSICAL,Q4 2023,920.28
18225,69193544.2857,PHYSICAL,Q1 2024,9251.05
18226,69193544.2857,PHYSICAL,Q4 2023,19860.44
18227,69195474.2857,PHYSICAL,Q1 2024,2064.49
18228,69196815.7143,PHYSICAL,Q1 2024,5624.68
18229,69196815.7143,PHYSICAL,Q4 2023,23087.989999999998
18230,69213788.5714,PHYSICAL,Q1 2024,24936.39
18231,69213788.5714,PHYSICAL,Q4 2023,11122.07
18232,69214115.7143,PHYSICAL,Q1 2024,5105.65
18233,69214115.7143,PHYSICAL,Q4 2023,22199.870000000003
18234,69238017.1429,PHYSICAL,Q4 2023,4328.73
18235,69255045.7143,PHYSICAL,Q4 2023,2787.6
18236,69260830.0,ONLINE,Q1 2024,-1.49
18237,69260830.0,PHYSICAL,Q1 2024,970.19
18238,69287302.8571,PHYSICAL,Q1 2024,592.9
18239,69287302.8571,PHYSICAL,Q4 2023,4100.83
18240,69293958.5714,ONLINE,Q1 2024,33115.12
18241,69293958.5714,ONLINE,Q4 2023,97843.01
18242,69293958.5714,PHYSICAL,Q1 2024,11353.08
18243,69293958.5714,PHYSICAL,Q4 2023,16435.260000000002
18244,69299887.1429,ONLINE,Q1 2024,1787.84
18245,69299887.1429,PHYSICAL,Q1 2024,85558.66
18246,69299887.1429,PHYSICAL,Q4 2023,12551.65
18247,69312372.8571,PHYSICAL,Q1 2024,495.56
18248,69326517.1429,ONLINE,Q1 2024,3034.91
18249,69326517.1429,PHYSICAL,Q1 2024,9881.949999999999
18250,69328460.0,PHYSICAL,Q1 2024,79436.09
18251,69346742.8571,PHYSICAL,Q1 2024,80495.01000000001
18252,69365645.7143,PHYSICAL,Q4 2023,999.55
18253,69388888.5714,PHYSICAL,Q1 2024,863.58
18254,69388888.5714,PHYSICAL,Q4 2023,1330.73
18255,69434972.8571,ONLINE,Q4 2023,1139.78
18256,69438174.2857,ONLINE,Q1 2024,1605.27
18257,69438174.2857,ONLINE,Q4 2023,7513.63
18258,69438174.2857,PHYSICAL,Q1 2024,34252.28
18259,69438174.2857,PHYSICAL,Q4 2023,30883.579999999998
18260,69442987.1429,PHYSICAL,Q1 2024,257.83
18261,69443731.4286,PHYSICAL,Q4 2023,2077.83
18262,69451030.0,PHYSICAL,Q1 2024,2697.51
18263,69451030.0,PHYSICAL,Q4 2023,1825.01
18264,69463458.5714,ONLINE,Q1 2024,85307.25
18265,69463458.5714,ONLINE,Q4 2023,108.97
18266,69463458.5714,PHYSICAL,Q1 2024,48106.46
18267,69463458.5714,PHYSICAL,Q4 2023,46184.79
18268,69466331.4286,PHYSICAL,Q4 2023,265.86
18269,69475542.8571,PHYSICAL,Q1 2024,2924.4799999999996
18270,69475542.8571,PHYSICAL,Q4 2023,1399.66
18271,69480602.8571,ONLINE,Q1 2024,445.09000000000003
18272,69480602.8571,ONLINE,Q4 2023,383.52
18273,69480602.8571,PHYSICAL,Q1 2024,1747.74
18274,69480602.8571,PHYSICAL,Q4 2023,6173.63
18275,69481958.5714,ONLINE,Q1 2024,1791.93
18276,69481958.5714,PHYSICAL,Q1 2024,5511.23
18277,69481958.5714,PHYSICAL,Q4 2023,11862.4
18278,69486915.7143,PHYSICAL,Q1 2024,474.1
18279,69486915.7143,PHYSICAL,Q4 2023,10980.11
18280,69520530.0,ONLINE,Q1 2024,2810.75
18281,69520530.0,ONLINE,Q4 2023,5851.049999999999
18282,69520530.0,PHYSICAL,Q1 2024,4196.89
18283,69520530.0,PHYSICAL,Q4 2023,22492.84
18284,69524217.1429,ONLINE,Q1 2024,-1.4500000000000002
18285,69530188.5714,ONLINE,Q1 2024,-0.08
18286,69530188.5714,ONLINE,Q4 2023,4033.78
18287,69530188.5714,PHYSICAL,Q4 2023,45547.7
18288,69533772.8571,PHYSICAL,Q1 2024,365.83
18289,69550172.8571,PHYSICAL,Q1 2024,1648.1399999999999
18290,69550172.8571,PHYSICAL,Q4 2023,12958.55
18291,69551902.8571,ONLINE,Q4 2023,88.59
18292,69551902.8571,PHYSICAL,Q1 2024,2628.4700000000003
18293,69551902.8571,PHYSICAL,Q4 2023,1071.42
18294,69557858.5714,PHYSICAL,Q1 2024,4924.32
18295,69557858.5714,PHYSICAL,Q4 2023,5255.33
18296,69565631.4286,PHYSICAL,Q1 2024,53968.74
18297,69565631.4286,PHYSICAL,Q4 2023,108320.09
18298,69567788.5714,PHYSICAL,Q1 2024,1362.08
18299,69608230.0,ONLINE,Q1 2024,2374.52
18300,69608230.0,ONLINE,Q4 2023,2070.02
18301,69608230.0,PHYSICAL,Q1 2024,76686.15999999999
18302,69608230.0,PHYSICAL,Q4 2023,45624.659999999996
18303,69625944.2857,PHYSICAL,Q1 2024,5544.0
18304,69625944.2857,PHYSICAL,Q4 2023,34556.05
18305,69636374.2857,ONLINE,Q1 2024,296.74
18306,69637074.2857,PHYSICAL,Q1 2024,1181.3
18307,69637074.2857,PHYSICAL,Q4 2023,1487.63
18308,69641115.7143,ONLINE,Q1 2024,1277.84
18309,69641115.7143,PHYSICAL,Q1 2024,434.51
18310,69641115.7143,PHYSICAL,Q4 2023,1539.03
18311,69641258.5714,PHYSICAL,Q1 2024,58068.86
18312,69641258.5714,PHYSICAL,Q4 2023,51835.96
18313,69643415.7143,PHYSICAL,Q1 2024,8693.279999999999
18314,69643801.4286,PHYSICAL,Q1 2024,880.4200000000001
18315,69643801.4286,PHYSICAL,Q4 2023,641.41
18316,69665288.5714,PHYSICAL,Q4 2023,149.04
18317,69681844.2857,ONLINE,Q1 2024,8485.73
18318,69681844.2857,ONLINE,Q4 2023,9957.3
18319,69681844.2857,PHYSICAL,Q1 2024,3750.1800000000003
18320,69681844.2857,PHYSICAL,Q4 2023,24329.71
18321,69688058.5714,PHYSICAL,Q1 2024,52721.63
18322,69688058.5714,PHYSICAL,Q4 2023,48700.6
18323,69688130.0,PHYSICAL,Q1 2024,9.18
18324,69695415.7143,ONLINE,Q4 2023,249.77
18325,69716502.8571,PHYSICAL,Q4 2023,8355.4
18326,69719731.4286,PHYSICAL,Q1 2024,457.44
18327,69723172.8571,PHYSICAL,Q1 2024,12957.89
18328,69723172.8571,PHYSICAL,Q4 2023,8251.75
18329,69723644.2857,PHYSICAL,Q4 2023,874.25
18330,69723660.0,PHYSICAL,Q1 2024,63.61
18331,69723660.0,PHYSICAL,Q4 2023,1990.96
18332,69725517.1429,ONLINE,Q1 2024,416.06
18333,69725517.1429,PHYSICAL,Q1 2024,1767.25
18334,69726315.7143,PHYSICAL,Q1 2024,28253.69
18335,69726315.7143,PHYSICAL,Q4 2023,17177.96
18336,69727687.1429,PHYSICAL,Q4 2023,17288.399999999998
18337,69728074.2857,PHYSICAL,Q1 2024,2431.79
18338,69728074.2857,PHYSICAL,Q4 2023,757.3199999999999
18339,69733115.7143,PHYSICAL,Q4 2023,85597.23
18340,69761160.0,ONLINE,Q1 2024,446.94
18341,69761160.0,ONLINE,Q4 2023,309.77
18342,69761160.0,PHYSICAL,Q1 2024,4000.03
18343,69769130.0,ONLINE,Q1 2024,10.76
18344,69769130.0,ONLINE,Q4 2023,5949.39
18345,69769130.0,PHYSICAL,Q1 2024,4209.47
18346,69769130.0,PHYSICAL,Q4 2023,6799.34
18347,69794001.4286,PHYSICAL,Q1 2024,2213.04
18348,69796088.5714,ONLINE,Q1 2024,1464.32
18349,69801431.4286,PHYSICAL,Q1 2024,1501.22
18350,69802442.8571,PHYSICAL,Q1 2024,4962.3
18351,69804015.7143,PHYSICAL,Q4 2023,1999.21
18352,69818231.4286,PHYSICAL,Q1 2024,196.01
18353,69827302.8571,ONLINE,Q1 2024,7371.66
18354,69827302.8571,ONLINE,Q4 2023,4032.14
18355,69827302.8571,PHYSICAL,Q1 2024,9174.26
18356,69827302.8571,PHYSICAL,Q4 2023,6923.58
18357,69839471.4286,PHYSICAL,Q4 2023,10726.029999999999
18358,69849602.8571,PHYSICAL,Q1 2024,2043.45
18359,69852788.5714,ONLINE,Q1 2024,3224.41
18360,69852788.5714,ONLINE,Q4 2023,1611.8200000000002
18361,69858972.8571,PHYSICAL,Q1 2024,2.61
18362,69858972.8571,PHYSICAL,Q4 2023,2879.37
18363,69878160.0,ONLINE,Q1 2024,58581.21
18364,69878160.0,ONLINE,Q4 2023,82325.26
18365,69878160.0,PHYSICAL,Q1 2024,20579.93
18366,69878160.0,PHYSICAL,Q4 2023,12910.66
18367,69887802.8571,PHYSICAL,Q1 2024,331.25
18368,69895474.2857,ONLINE,Q4 2023,5627.749999999999
18369,69895474.2857,PHYSICAL,Q1 2024,182.91
18370,69895474.2857,PHYSICAL,Q4 2023,382.17
18371,69896901.4286,PHYSICAL,Q1 2024,736.85
18372,69896901.4286,PHYSICAL,Q4 2023,800.61
18373,69905917.1429,PHYSICAL,Q1 2024,1732.24
18374,69905917.1429,PHYSICAL,Q4 2023,3867.77
18375,69911330.0,PHYSICAL,Q1 2024,8375.92
18376,69911330.0,PHYSICAL,Q4 2023,19109.18
18377,69925158.5714,PHYSICAL,Q1 2024,39997.67
18378,69925158.5714,PHYSICAL,Q4 2023,18380.4
18379,69925717.1429,ONLINE,Q4 2023,10505.1
18380,69925717.1429,PHYSICAL,Q1 2024,1098.82
18381,69926160.0,PHYSICAL,Q1 2024,3835.3
18382,69926160.0,PHYSICAL,Q4 2023,1572.8200000000002
18383,69948202.8571,PHYSICAL,Q1 2024,1098.85
18384,69966457.1429,PHYSICAL,Q4 2023,5160.1
18385,69973760.0,PHYSICAL,Q1 2024,200.37
18386,69981730.0,PHYSICAL,Q1 2024,10806.82
18387,69997574.2857,PHYSICAL,Q1 2024,96.73
18388,69997574.2857,PHYSICAL,Q4 2023,818.4699999999999
18389,69999072.8571,ONLINE,Q1 2024,6127.6900000000005
18390,69999072.8571,PHYSICAL,Q1 2024,5051.53
18391,69999072.8571,PHYSICAL,Q4 2023,3732.23
18392,70007045.7143,PHYSICAL,Q1 2024,3691.94
18393,70007045.7143,PHYSICAL,Q4 2023,502.95000000000005
18394,70011917.1429,PHYSICAL,Q1 2024,440.75
18395,70011917.1429,PHYSICAL,Q4 2023,891.9200000000001
18396,70014185.7143,PHYSICAL,Q1 2024,15399.79
18397,70014185.7143,PHYSICAL,Q4 2023,35388.18
18398,70024872.8571,PHYSICAL,Q4 2023,186.7
18399,70024987.1429,PHYSICAL,Q1 2024,5772.38
18400,70030272.8571,PHYSICAL,Q1 2024,207.94
18401,70030272.8571,PHYSICAL,Q4 2023,1352.7
18402,70031501.4286,PHYSICAL,Q4 2023,286.84
18403,70040717.1429,PHYSICAL,Q1 2024,899.88
18404,70040717.1429,PHYSICAL,Q4 2023,358.97
18405,70045658.5714,ONLINE,Q1 2024,2849.3
18406,70045658.5714,ONLINE,Q4 2023,2846.7
18407,70045658.5714,PHYSICAL,Q1 2024,3574.95
18408,70045658.5714,PHYSICAL,Q4 2023,4298.7699999999995
18409,70050442.8571,PHYSICAL,Q1 2024,35625.19
18410,70050442.8571,PHYSICAL,Q4 2023,58942.33
18411,70053045.7143,ONLINE,Q1 2024,960.34
18412,70055917.1429,ONLINE,Q1 2024,12459.94
18413,70055917.1429,ONLINE,Q4 2023,16881.18
18414,70055917.1429,PHYSICAL,Q1 2024,1393.92
18415,70055917.1429,PHYSICAL,Q4 2023,8974.48
18416,70056372.8571,PHYSICAL,Q1 2024,8324.35
18417,70056372.8571,PHYSICAL,Q4 2023,2544.92
18418,70058002.8571,ONLINE,Q1 2024,477.67
18419,70058002.8571,PHYSICAL,Q1 2024,11246.39
18420,70058002.8571,PHYSICAL,Q4 2023,28492.41
18421,70061331.4286,PHYSICAL,Q1 2024,129.87
18422,70064160.0,ONLINE,Q1 2024,597.36
18423,70064160.0,ONLINE,Q4 2023,3628.3
18424,70066487.1429,ONLINE,Q1 2024,444.48
18425,70066487.1429,ONLINE,Q4 2023,4239.62
18426,70066487.1429,PHYSICAL,Q1 2024,376.68
18427,70066487.1429,PHYSICAL,Q4 2023,1203.62
18428,70069615.7143,PHYSICAL,Q1 2024,33253.97
18429,70069615.7143,PHYSICAL,Q4 2023,22084.64
18430,70071101.4286,ONLINE,Q1 2024,2743.15
18431,70071101.4286,ONLINE,Q4 2023,628.22
18432,70071101.4286,PHYSICAL,Q4 2023,4827.47
18433,70072657.1429,ONLINE,Q1 2024,686.13
18434,70072657.1429,ONLINE,Q4 2023,3686.54
18435,70096758.5714,PHYSICAL,Q1 2024,766.46
18436,70096758.5714,PHYSICAL,Q4 2023,307.5
18437,70098031.4286,PHYSICAL,Q1 2024,6755.0
18438,70098031.4286,PHYSICAL,Q4 2023,9260.25
18439,70100602.8571,ONLINE,Q4 2023,8000.959999999999
18440,70100602.8571,PHYSICAL,Q4 2023,47570.42
18441,70104945.7143,PHYSICAL,Q1 2024,4018.16
18442,70105045.7143,ONLINE,Q1 2024,3360.78
18443,70105045.7143,ONLINE,Q4 2023,4059.65
18444,70105045.7143,PHYSICAL,Q1 2024,1676.96
18445,70105045.7143,PHYSICAL,Q4 2023,2852.35
18446,70108460.0,PHYSICAL,Q1 2024,8072.7
18447,70116002.8571,ONLINE,Q4 2023,211.48
18448,70116002.8571,PHYSICAL,Q1 2024,31977.88
18449,70116002.8571,PHYSICAL,Q4 2023,24784.850000000002
18450,70129460.0,PHYSICAL,Q4 2023,1001.68
18451,70156317.1429,PHYSICAL,Q1 2024,892.1800000000001
18452,70156317.1429,PHYSICAL,Q4 2023,11201.54
18453,70167374.2857,PHYSICAL,Q1 2024,298.7
18454,70167374.2857,PHYSICAL,Q4 2023,179.46
18455,70168801.4286,ONLINE,Q1 2024,99.0
18456,70168801.4286,PHYSICAL,Q1 2024,12340.84
18457,70168801.4286,PHYSICAL,Q4 2023,10387.71
18458,70172087.1429,ONLINE,Q1 2024,5905.8
18459,70172087.1429,ONLINE,Q4 2023,8681.5
18460,70193574.2857,PHYSICAL,Q1 2024,8693.22
18461,70193815.7143,ONLINE,Q1 2024,0.47
18462,70193815.7143,ONLINE,Q4 2023,15.41
18463,70193815.7143,PHYSICAL,Q4 2023,5190.87
18464,70196160.0,PHYSICAL,Q4 2023,20004.92
18465,70199774.2857,PHYSICAL,Q1 2024,1959.78
18466,70199774.2857,PHYSICAL,Q4 2023,11002.69
18467,70209217.1429,PHYSICAL,Q1 2024,82.11
18468,70209217.1429,PHYSICAL,Q4 2023,6099.66
18469,70233100.0,PHYSICAL,Q1 2024,9102.84
18470,70233100.0,PHYSICAL,Q4 2023,12201.45
18471,70233358.5714,PHYSICAL,Q1 2024,66384.47
18472,70233358.5714,PHYSICAL,Q4 2023,175582.72
18473,70234442.8571,ONLINE,Q1 2024,610.36
18474,70238431.4286,ONLINE,Q1 2024,2.56
18475,70238431.4286,ONLINE,Q4 2023,-1.63
18476,70238744.2857,ONLINE,Q1 2024,5915.88
18477,70238744.2857,ONLINE,Q4 2023,11092.529999999999
18478,70250588.5714,PHYSICAL,Q1 2024,6584.07
18479,70250588.5714,PHYSICAL,Q4 2023,3807.6
18480,70279144.2857,PHYSICAL,Q1 2024,1441.4499999999998
18481,70279157.1429,PHYSICAL,Q1 2024,5145.02
18482,70279157.1429,PHYSICAL,Q4 2023,35798.29
18483,70287888.5714,PHYSICAL,Q1 2024,6463.93
18484,70287888.5714,PHYSICAL,Q4 2023,16867.78
18485,70291888.5714,ONLINE,Q1 2024,1319.18
18486,70291888.5714,ONLINE,Q4 2023,3335.6400000000003
18487,70291888.5714,PHYSICAL,Q1 2024,1086.62
18488,70291888.5714,PHYSICAL,Q4 2023,2152.61
18489,70294044.2857,PHYSICAL,Q1 2024,6731.03
18490,70294044.2857,PHYSICAL,Q4 2023,6819.54
18491,70295242.8571,PHYSICAL,Q1 2024,3742.7299999999996
18492,70295242.8571,PHYSICAL,Q4 2023,4117.7699999999995
18493,70305858.5714,PHYSICAL,Q1 2024,54656.8
18494,70305858.5714,PHYSICAL,Q4 2023,75646.57
18495,70308087.1429,ONLINE,Q4 2023,3476.45
18496,70308087.1429,PHYSICAL,Q1 2024,1600.15
18497,70308087.1429,PHYSICAL,Q4 2023,21195.56
18498,70308502.8571,PHYSICAL,Q1 2024,4310.799999999999
18499,70308502.8571,PHYSICAL,Q4 2023,6976.01
18500,70321872.8571,PHYSICAL,Q1 2024,6717.860000000001
18501,70321872.8571,PHYSICAL,Q4 2023,18928.74
18502,70327460.0,ONLINE,Q4 2023,4694.1900000000005
18503,70352658.5714,PHYSICAL,Q1 2024,9787.01
18504,70352658.5714,PHYSICAL,Q4 2023,24929.4
18505,70352731.4286,PHYSICAL,Q1 2024,3308.44
18506,70352731.4286,PHYSICAL,Q4 2023,7625.96
18507,70364344.2857,PHYSICAL,Q1 2024,23159.13
18508,70368631.4286,ONLINE,Q1 2024,2228.54
18509,70368631.4286,ONLINE,Q4 2023,739.3499999999999
18510,70368631.4286,PHYSICAL,Q1 2024,2047.6
18511,70368631.4286,PHYSICAL,Q4 2023,12594.06
18512,70389601.4286,PHYSICAL,Q1 2024,2396.95
18513,70389601.4286,PHYSICAL,Q4 2023,3667.74
18514,70389888.5714,ONLINE,Q1 2024,240.66
18515,70389888.5714,PHYSICAL,Q1 2024,4266.98
18516,70389888.5714,PHYSICAL,Q4 2023,5664.8
18517,70392760.0,ONLINE,Q1 2024,299.91999999999996
18518,70392760.0,ONLINE,Q4 2023,405.63
18519,70392760.0,PHYSICAL,Q1 2024,120.1
18520,70392760.0,PHYSICAL,Q4 2023,4343.54
18521,70423660.0,ONLINE,Q1 2024,8922.869999999999
18522,70423660.0,ONLINE,Q4 2023,416.03
18523,70423660.0,PHYSICAL,Q1 2024,7717.81
18524,70431401.4286,PHYSICAL,Q1 2024,35191.88
18525,70431401.4286,PHYSICAL,Q4 2023,39067.75
18526,70433374.2857,PHYSICAL,Q1 2024,316.03
18527,70435474.2857,PHYSICAL,Q1 2024,4863.34
18528,70435474.2857,PHYSICAL,Q4 2023,1266.99
18529,70445728.5714,PHYSICAL,Q4 2023,1066.49
18530,70448088.5714,PHYSICAL,Q1 2024,4183.28
18531,70458302.8571,ONLINE,Q4 2023,2483.1
18532,70458302.8571,PHYSICAL,Q1 2024,3025.9300000000003
18533,70458302.8571,PHYSICAL,Q4 2023,728.62
18534,70460074.2857,PHYSICAL,Q1 2024,27810.08
18535,70460074.2857,PHYSICAL,Q4 2023,10837.73
18536,70484628.5714,PHYSICAL,Q1 2024,46933.28
18537,70484628.5714,PHYSICAL,Q4 2023,51906.97
18538,70491860.0,PHYSICAL,Q1 2024,612.64
18539,70491860.0,PHYSICAL,Q4 2023,6955.41
18540,70505460.0,PHYSICAL,Q1 2024,229.99
18541,70517331.4286,ONLINE,Q4 2023,1257.42
18542,70528300.0,PHYSICAL,Q4 2023,54137.29
18543,70535760.0,PHYSICAL,Q1 2024,109.75
18544,70539160.0,ONLINE,Q4 2023,1505.7499999999998
18545,70558244.2857,PHYSICAL,Q1 2024,1384.26
18546,70587888.5714,ONLINE,Q1 2024,6779.86
18547,70587888.5714,PHYSICAL,Q1 2024,6494.8099999999995
18548,70587888.5714,PHYSICAL,Q4 2023,20993.4
18549,70591217.1429,PHYSICAL,Q1 2024,13646.439999999999
18550,70591217.1429,PHYSICAL,Q4 2023,62269.04000000001
18551,70594400.0,PHYSICAL,Q1 2024,19184.15
18552,70594400.0,PHYSICAL,Q4 2023,2386.43
18553,70596058.5714,PHYSICAL,Q1 2024,6839.65
18554,70596058.5714,PHYSICAL,Q4 2023,37998.28
18555,70597717.1429,PHYSICAL,Q1 2024,6528.52
18556,70597717.1429,PHYSICAL,Q4 2023,9148.07
18557,70615602.8571,ONLINE,Q1 2024,1957.54
18558,70615602.8571,ONLINE,Q4 2023,10139.32
18559,70615602.8571,PHYSICAL,Q4 2023,16112.81
18560,70620628.5714,PHYSICAL,Q1 2024,63844.57
18561,70620628.5714,PHYSICAL,Q4 2023,18595.91
18562,70620917.1429,ONLINE,Q4 2023,15.43
18563,70620917.1429,PHYSICAL,Q1 2024,150.26
18564,70620917.1429,PHYSICAL,Q4 2023,798.34
18565,70632172.8571,PHYSICAL,Q1 2024,72701.16
18566,70632172.8571,PHYSICAL,Q4 2023,97500.33
18567,70633574.2857,ONLINE,Q1 2024,1203.5
18568,70633574.2857,ONLINE,Q4 2023,1437.3999999999999
18569,70633574.2857,PHYSICAL,Q1 2024,11965.199999999999
18570,70633574.2857,PHYSICAL,Q4 2023,4898.77
18571,70634172.8571,PHYSICAL,Q1 2024,3758.11
18572,70634188.5714,PHYSICAL,Q1 2024,3333.96
18573,70634188.5714,PHYSICAL,Q4 2023,8433.279999999999
18574,70645000.0,PHYSICAL,Q1 2024,35804.229999999996
18575,70645000.0,PHYSICAL,Q4 2023,56275.34
18576,70646015.7143,PHYSICAL,Q1 2024,4965.54
18577,70646015.7143,PHYSICAL,Q4 2023,1518.75
18578,70649660.0,PHYSICAL,Q1 2024,1971.3600000000001
18579,70654044.2857,PHYSICAL,Q1 2024,24809.1
18580,70654044.2857,PHYSICAL,Q4 2023,23476.59
18581,70659115.7143,PHYSICAL,Q4 2023,2460.58
18582,70666445.7143,PHYSICAL,Q4 2023,9525.89
18583,70668615.7143,ONLINE,Q4 2023,22831.14
18584,70668630.0,PHYSICAL,Q4 2023,101077.09999999999
18585,70674958.5714,PHYSICAL,Q1 2024,7346.09
18586,70677244.2857,PHYSICAL,Q1 2024,1535.91
18587,70677244.2857,PHYSICAL,Q4 2023,1498.36
18588,70683958.5714,ONLINE,Q1 2024,400.64
18589,70683958.5714,ONLINE,Q4 2023,799.6
18590,70683958.5714,PHYSICAL,Q1 2024,6042.17
18591,70683958.5714,PHYSICAL,Q4 2023,3613.9700000000003
18592,70685714.2857,PHYSICAL,Q1 2024,34081.38
18593,70685714.2857,PHYSICAL,Q4 2023,2087.73
18594,70691488.5714,PHYSICAL,Q1 2024,11282.54
18595,70691488.5714,PHYSICAL,Q4 2023,4295.67
