CUSTOMER_ID,BANK_TENURE,SEC,DIGITAL_INDICATOR,CUSTOMER_LOCATION,AGE,GENDER,EDUCATION,MONTHLY_INCOME,QUARTER,TRANSACTION_AMOUNT_DEBIT,TRANSACTION_AMOUNT_CC,TRANSACTION_AMOUNT_IBFT,AUTO_LOAN_INDICATOR,HOUSING_LOAN_INDICATOR,SAVINGS_ACCOUNT_INDICATOR,CUSTOMER_SEGMENT,TOTAL_BALANCE,CURRENT_MONTH_BILLING,PREVIOUS_MONTH_BILLING,REVOLVING_BALANCE,LOAN_BEHAVIOR,LOAN_AMOUNT
41103314.2857,24.85,7,0,NATIONAL CAPITAL REGION,34.59,1.0,1,254356.05,Q4 2023,44784.64,424454.29,44.27,3,0,3,2,811.66,4641.42,1402.42,0.42,3,910399.13
41149031.4286,5.16,6,1,REGION X (NORTHERN MINDANAO),29.3,0.0,2,160311.9,Q4 2023,39746.56,88221.76999999999,101553.09,0,0,3,5,16621.97,16621.97,0.45,0.45,3,60001.8
41179328.5714,24.51,7,0,NATIONAL CAPITAL REGION,46.87,1.0,3,785744.96,Q1 2024,4759.47,1288276.92,199001.94,0,3,3,3,377655.03,253449.05,281962.72,1.28,3,5804896.0
41201887.1429,13.71,7,1,NATIONAL CAPITAL REGION,40.56,0.0,2,354063.83,Q1 2024,2193.64,140314.2,46197.97,3,0,3,2,2.53,2.53,2.53,2.53,3,627299.13
41201887.1429,13.71,7,1,NATIONAL CAPITAL REGION,40.56,0.0,2,354063.83,Q4 2023,8713.05,261150.87,71564.4,3,0,3,2,2.53,2.53,2.53,2.53,3,627299.13
42164028.5714,21.08,4,1,NATIONAL CAPITAL REGION,48.99,1.0,2,77786.79,Q4 2023,6150.65,42786.090000000004,4589.69,0,0,3,5,95981.8,59572.62,30465.85,36332.27,3,80000.79
42856188.5714,-0.03,5,1,REGION III (CENTRAL LUZON),28.73,0.0,2,101508.34,Q1 2024,4345.849999999999,25998.18,47099.92,3,0,3,5,-0.26,-0.26,-0.26,-0.26,3,1042998.75
42873115.7143,8.46,7,1,NATIONAL CAPITAL REGION,32.78,0.0,2,1230795.36,Q1 2024,56335.44,35642.46,442951.83999999997,0,0,3,2,1.93,1.93,1.93,1.93,3,128000.17
42873115.7143,8.46,7,1,NATIONAL CAPITAL REGION,32.78,0.0,2,1230795.36,Q4 2023,44466.36,34396.43,233718.5,0,0,3,2,1.93,1.93,1.93,1.93,3,128000.17
43626200.0,22.37,7,0,CORDILLERA ADMINISTRATIVE REGION (CAR),53.61,0.0,2,453811.35,Q1 2024,17927.38,14409.86,50499.64,0,0,3,1,364760.66,-0.7,386093.47,377561.63,4,531998.96
43626200.0,22.37,7,0,CORDILLERA ADMINISTRATIVE REGION (CAR),53.61,0.0,2,453811.35,Q4 2023,51481.09,76612.75,306000.23,0,0,3,1,364760.66,-0.7,386093.47,377561.63,4,531998.96
43708558.5714,6.54,7,1,REGION VII (CENTRAL VISAYAS),34.44,1.0,3,1159313.67,Q1 2024,14901.2,29315.3,1217298.95,0,0,3,5,79795.87,41240.31,46942.48,30850.05,3,43999.86
43708558.5714,6.54,7,1,REGION VII (CENTRAL VISAYAS),34.44,1.0,3,1159313.67,Q4 2023,3329.04,44908.01,1382703.47,0,0,3,5,79795.87,41240.31,46942.48,30850.05,3,43999.86
43796415.7143,6.98,7,0,REGION III (CENTRAL LUZON),47.47,0.0,2,224217.35,Q4 2023,4273.860000000001,7760.84,99744.87,0,0,3,5,1408.62,-0.27,2202.06,1885.07,3,50000.0
44522542.8571,17.25,6,1,REGION VI (WESTERN VISAYAS),44.87,0.0,3,157853.99,Q1 2024,39536.71,155157.82,8000.38,3,0,3,5,0.61,0.61,0.61,0.61,3,1397601.12
45765015.7143,13.34,5,1,REGION IV-A (CALABARZON),32.6,1.0,1,133303.3,Q1 2024,2098.47,9921.46,83002.14,0,0,3,5,14619.93,-1.07,15998.93,15698.93,3,49999.85
45765015.7143,13.34,5,1,REGION IV-A (CALABARZON),32.6,1.0,1,133303.3,Q4 2023,2300.88,39815.14,186502.58000000002,0,0,3,5,14619.93,-1.07,15998.93,15698.93,3,49999.85
46051285.7143,25.49,7,1,NATIONAL CAPITAL REGION,61.16,1.0,2,527487.88,Q1 2024,307.32,54249.39,28403.29,0,1,0,3,6085.73,9708.34,10466.87,-1.31,3,5199998.07
46051285.7143,25.49,7,1,NATIONAL CAPITAL REGION,61.16,1.0,2,527487.88,Q4 2023,1086.79,32022.48,56492.09,0,3,0,3,6085.73,9708.34,10466.87,-1.31,3,5199998.07
46199401.4286,7.32,4,1,NATIONAL CAPITAL REGION,28.02,0.0,2,61371.65,Q1 2024,584.13,101728.16,1571.01,0,0,3,5,15925.93,8800.71,-0.76,-0.76,3,132001.08
46374687.1429,8.54,6,1,REGION VI (WESTERN VISAYAS),35.95,0.0,2,186616.09,Q1 2024,833.5,2946.83,28920.440000000002,1,0,3,5,2946.96,0.96,0.96,0.96,3,672799.74
46562830.0,7.93,7,1,REGION VII (CENTRAL VISAYAS),32.98,0.0,2,499063.45,Q1 2024,28101.22,8506.78,31774.93,3,0,3,3,22679.11,1.07,23633.24,24863.41,3,1348800.47
46562830.0,7.93,7,1,REGION VII (CENTRAL VISAYAS),32.98,0.0,2,499063.45,Q4 2023,65842.33,13906.16,290716.35,3,0,3,3,22679.11,1.07,23633.24,24863.41,3,1348800.47
46781288.5714,4.42,4,0,REGION VIII (EASTERN VISAYAS),34.11,0.0,2,76535.47,Q1 2024,285.93,25997.64,33901.19,0,0,3,5,5223.36,30292.08,1894.11,-0.6,3,35000.28
47204615.7143,12.17,5,1,NATIONAL CAPITAL REGION,29.62,0.0,2,121029.47,Q1 2024,20792.34,8484.14,19557.620000000003,3,0,3,6,0.26,0.26,0.26,0.26,3,858401.94
47204615.7143,12.17,5,1,NATIONAL CAPITAL REGION,29.62,0.0,2,121029.47,Q4 2023,52673.8,1309.99,3538.0200000000004,3,0,3,6,0.26,0.26,0.26,0.26,3,858401.94
48303700.0,14.97,6,1,REGION VII (CENTRAL VISAYAS),37.49,0.0,2,198837.96,Q1 2024,45184.3,2377.19,57181.3,3,0,3,2,94455.64,550.62,100890.31,94667.62,3,805000.62
48303700.0,14.97,6,1,REGION VII (CENTRAL VISAYAS),37.49,0.0,2,198837.96,Q4 2023,16894.489999999998,1890.79,24573.41,3,0,3,2,94455.64,550.62,100890.31,94667.62,3,805000.62
48403744.2857,13.12,3,1,REGION VI (WESTERN VISAYAS),37.17,1.0,2,29230.01,Q4 2023,1539.38,445.17,16478.14,0,0,3,6,149.76,149.76,149.76,0.76,3,45000.54
48644958.5714,8.4,6,1,NATIONAL CAPITAL REGION,46.18,0.0,1,156616.58,Q4 2023,29049.25,110998.33,6499.469999999999,0,0,3,5,-0.32,-0.32,-0.32,-0.32,3,75000.92
49015515.7143,8.93,5,1,NATIONAL CAPITAL REGION,29.17,1.0,2,85617.81,Q1 2024,356.12,7185.74,23818.18,0,0,3,6,159966.86,6548.29,49646.48,50356.79,3,151999.95
49331617.1429,2.54,7,1,REGION III (CENTRAL LUZON),23.94,0.0,2,857443.03,Q1 2024,18621.96,74999.9,1236453.91,0,0,3,2,76650.84,74998.59,-1.41,-1.41,3,295001.47
49576330.0,11.16,6,1,REGION II (CAGAYAN VALLEY),28.75,0.0,2,194200.61,Q1 2024,1246.27,80001.44,218433.1,0,0,3,2,80299.15,79999.15,-0.85,-0.85,3,70000.95
49831672.8571,8.04,6,1,REGION VII (CENTRAL VISAYAS),42.55,1.0,2,189128.51,Q1 2024,13841.79,165041.32,8000.24,0,0,3,5,36574.91,58483.06,14947.42,1.29,3,200000.15
49831672.8571,8.04,6,1,REGION VII (CENTRAL VISAYAS),42.55,1.0,2,189128.51,Q4 2023,19359.67,221069.59,8999.279999999999,0,0,3,5,36574.91,58483.06,14947.42,1.29,3,200000.15
51430617.1429,2.09,3,1,NATIONAL CAPITAL REGION,31.87,1.0,2,23999.87,Q1 2024,278.87,16279.759999999998,14736.85,0,0,3,6,25148.57,0.29,4196.9,0.29,3,35000.06
51918115.7143,8.02,4,1,NATIONAL CAPITAL REGION,32.78,0.0,2,79740.77,Q1 2024,1672.85,112159.29000000001,999.45,3,0,3,5,160524.51,5404.06,22805.06,1.06,3,695200.31
52159230.0,9.57,7,1,REGION IV-A (CALABARZON),39.54,0.0,2,294731.46,Q1 2024,66453.88,5101.950000000001,189775.41999999998,0,0,3,5,22774.93,-0.46,23226.73,23272.87,3,29999.97
52200344.2857,11.66,4,1,REGION IV-A (CALABARZON),38.83,1.0,2,27636.54,Q1 2024,4425.92,584.11,7999.11,0,0,3,5,-0.51,-0.51,-0.51,-0.51,3,39999.99
52200344.2857,11.66,4,1,REGION IV-A (CALABARZON),38.83,1.0,2,27636.54,Q4 2023,535.6700000000001,20523.0,12003.13,0,0,3,5,-0.51,-0.51,-0.51,-0.51,3,39999.99
52443460.0,2.93,5,1,NATIONAL CAPITAL REGION,29.18,0.0,2,123197.31,Q1 2024,8999.72,49992.51,78450.15,0,0,3,5,5135.46,0.56,0.56,0.56,3,55001.01
52443460.0,2.93,5,1,NATIONAL CAPITAL REGION,29.18,0.0,2,123197.31,Q4 2023,9000.53,6889.66,85609.26999999999,0,0,3,5,5135.46,0.56,0.56,0.56,3,55001.01
52471860.0,5.57,6,1,REGION IV-A (CALABARZON),31.75,0.0,2,154925.0,Q1 2024,11051.41,14952.08,1000.02,0,0,3,5,9621.06,193.37,10808.96,10602.7,3,79999.78
52675871.4286,26.31,5,0,REGION VI (WESTERN VISAYAS),55.1,1.0,2,87597.93,Q1 2024,1650.9299999999998,36048.23,5002.45,0,0,3,5,0.8,0.8,0.8,0.8,3,49999.66
52675871.4286,26.31,5,0,REGION VI (WESTERN VISAYAS),55.1,1.0,2,87597.93,Q4 2023,1098.29,61159.740000000005,2698.84,0,0,3,5,0.8,0.8,0.8,0.8,3,49999.66
52818502.8571,2.42,6,1,NATIONAL CAPITAL REGION,49.77,0.0,2,200001.77,Q1 2024,2923.95,8118.0199999999995,243143.46,0,0,3,5,0.2,0.2,0.2,0.2,3,15000.57
52834558.5714,7.92,4,1,REGION IV-A (CALABARZON),30.13,0.0,2,78160.33,Q1 2024,206.74,10711.06,29447.44,0,0,3,6,4828.81,9447.43,10966.84,11712.43,3,25999.6
53084617.1429,1.23,5,1,NATIONAL CAPITAL REGION,32.87,1.0,2,84077.41,Q1 2024,3379.12,124244.95999999999,65502.67,0,0,3,5,1.25,1.25,1.25,1.25,3,89998.21
53294458.5714,11.01,6,0,NATIONAL CAPITAL REGION,32.73,1.0,2,169492.8,Q1 2024,315.09000000000003,114977.39,29317.77,0,0,3,2,-1.8,-1.8,-1.8,-1.8,3,269000.14
54046188.5714,3.04,6,1,NATIONAL CAPITAL REGION,27.67,1.0,2,180926.92,Q1 2024,3376.14,7007.76,19999.4,0,0,3,5,-1.87,-1.87,-1.87,-1.87,3,45000.3
54046188.5714,3.04,6,1,NATIONAL CAPITAL REGION,27.67,1.0,2,180926.92,Q4 2023,13431.76,11862.57,4162.52,0,0,3,5,-1.87,-1.87,-1.87,-1.87,3,45000.3
54148588.5714,5.28,4,1,REGION VII (CENTRAL VISAYAS),33.06,0.0,3,56333.39,Q1 2024,4973.78,18073.89,39312.92,3,0,3,6,36569.12,1224.88,34749.83,34775.21,3,453601.01
54148588.5714,5.28,4,1,REGION VII (CENTRAL VISAYAS),33.06,0.0,3,56333.39,Q4 2023,10076.08,5113.7699999999995,18149.98,3,0,3,6,36569.12,1224.88,34749.83,34775.21,3,453601.01
54482172.8571,13.5,7,1,REGION I (ILOCOS REGION),47.54,0.0,2,251497.6,Q1 2024,60915.39,80000.76,4399.0,3,0,3,5,2049.15,-0.85,-0.85,-0.85,3,941249.22
54778401.4286,5.53,7,1,REGION III (CENTRAL LUZON),41.46,0.0,3,1976709.62,Q1 2024,84997.82,280704.94,50002.13,3,0,3,3,-0.41,2744.21,-0.41,-0.41,3,510000.26
54778401.4286,5.53,7,1,REGION III (CENTRAL LUZON),41.46,0.0,3,1976709.62,Q4 2023,383024.27,19881.96,20000.6,3,0,3,3,-0.41,2744.21,-0.41,-0.41,3,510000.26
54836785.7143,19.16,7,1,REGION IV-A (CALABARZON),51.89,0.0,2,343184.26,Q1 2024,6207.7,11988.4,100000.93,0,3,3,1,263395.75,32876.21,110379.34,-3.02,3,400000.11
54836785.7143,19.16,7,1,REGION IV-A (CALABARZON),51.89,0.0,2,343184.26,Q4 2023,4334.3,59367.479999999996,12000.48,0,3,3,1,263395.75,32876.21,110379.34,-3.02,3,400000.11
55052160.0,5.99,7,1,NATIONAL CAPITAL REGION,37.23,1.0,2,250000.23,Q1 2024,63283.02,59535.44,360499.25,0,0,3,2,216551.66,4870.89,218960.89,235225.56,3,199999.97
55052160.0,5.99,7,1,NATIONAL CAPITAL REGION,37.23,1.0,2,250000.23,Q4 2023,58308.93,15387.3,328080.06,0,0,3,2,216551.66,4870.89,218960.89,235225.56,3,199999.97
55620801.4286,9.3,4,1,CORDILLERA ADMINISTRATIVE REGION (CAR),40.33,0.0,2,64391.59,Q4 2023,1852.55,14862.34,33801.759999999995,0,0,3,5,5999.79,6315.03,-0.24,-0.24,3,49999.88
56182144.2857,14.57,7,1,NATIONAL CAPITAL REGION,38.06,1.0,2,286838.68,Q4 2023,369.71,440202.65,499.27,3,0,3,2,128127.04,60734.08,53319.74,-1.56,3,887998.47
56471460.0,4.11,5,1,REGION IV-A (CALABARZON),31.74,0.0,2,139785.45,Q1 2024,5535.95,42103.7,232530.1,0,0,3,5,10210.86,26239.75,-0.01,-0.01,3,35003.17
56799044.2857,13.22,6,0,NATIONAL CAPITAL REGION,46.82,1.0,2,153316.35,Q1 2024,2466.83,66255.73,40201.79,0,0,3,5,-1.81,-1.81,-1.81,-1.81,3,59999.94
56799044.2857,13.22,6,0,NATIONAL CAPITAL REGION,46.82,1.0,2,153316.35,Q4 2023,12401.41,32325.8,41116.45,0,0,3,5,-1.81,-1.81,-1.81,-1.81,3,59999.94
57342445.7143,4.42,7,0,NATIONAL CAPITAL REGION,31.85,1.0,1,261719.97,Q4 2023,697.76,41498.24,46993.270000000004,0,0,3,5,-0.35,-0.35,-0.35,-0.35,4,55000.36
57578045.7143,0.96,4,1,REGION VII (CENTRAL VISAYAS),35.01,0.0,1,75524.68,Q1 2024,9919.67,2195.01,2506.61,0,0,3,6,-0.28,-0.28,-0.28,-0.28,3,29998.32
57578045.7143,0.96,4,1,REGION VII (CENTRAL VISAYAS),35.01,0.0,1,75524.68,Q4 2023,13791.82,50104.15,2543.35,0,0,3,6,-0.28,-0.28,-0.28,-0.28,3,29998.32
57733030.0,12.82,5,1,REGION V (BICOL REGION),34.51,1.0,2,61354.98,Q1 2024,6295.7699999999995,24989.88,109996.26000000001,0,0,3,2,-1.08,-1.08,-1.08,-1.08,3,89999.75
57811387.1429,6.94,4,1,NATIONAL CAPITAL REGION,28.15,0.0,2,74078.9,Q4 2023,10687.43,2239.81,25001.02,0,0,3,6,41896.27,367.7,42167.68,45318.37,3,100002.78
58161215.7143,8.69,6,1,NATIONAL CAPITAL REGION,30.14,1.0,2,162499.14,Q1 2024,24310.3,154738.28,144569.21,0,0,3,5,3457.16,5544.03,3289.39,-0.35,3,45000.89
58161215.7143,8.69,6,1,NATIONAL CAPITAL REGION,30.14,1.0,2,162499.14,Q4 2023,379.38,52500.06,100902.26000000001,0,0,3,5,3457.16,5544.03,3289.39,-0.35,3,45000.89
58239745.7143,3.37,3,1,REGION X (NORTHERN MINDANAO),37.42,1.0,2,36000.42,Q4 2023,5265.69,10656.390000000001,14480.470000000001,3,0,3,6,22726.89,2981.08,4988.93,2.08,3,720019.34
58381558.5714,6.67,5,1,NATIONAL CAPITAL REGION,30.8,1.0,2,102150.41,Q1 2024,7194.75,84394.43,19999.68,0,0,3,6,23588.75,10278.09,33483.76,1.33,3,729000.78
58665928.5714,19.88,7,1,REGION V (BICOL REGION),46.53,0.0,2,780238.13,Q4 2023,104220.06,42198.26,291219.79,3,0,3,1,-0.87,-0.87,337838.23,-0.87,3,676900.5
58973058.5714,11.83,7,1,NATIONAL CAPITAL REGION,39.95,0.0,2,345188.09,Q1 2024,5761.93,45783.81,162915.48,0,0,3,2,-0.12,-0.12,-0.12,-0.12,3,259999.4
58973058.5714,11.83,7,1,NATIONAL CAPITAL REGION,39.95,0.0,2,345188.09,Q4 2023,43609.05,17606.2,366749.62,0,0,3,2,-0.12,-0.12,-0.12,-0.12,3,259999.4
59039744.2857,12.36,6,1,NATIONAL CAPITAL REGION,38.55,0.0,2,183890.34,Q4 2023,191.45,91539.74,207976.63999999998,0,0,3,5,1547.15,1547.15,10674.04,-0.35,3,35001.07
59181715.7143,14.82,5,1,NATIONAL CAPITAL REGION,39.04,0.0,2,83623.22,Q1 2024,8396.77,11353.619999999999,7000.37,0,0,3,2,180885.9,25977.84,13198.49,6908.84,3,50000.07
59221758.5714,9.38,4,0,REGION V (BICOL REGION),31.85,1.0,2,80113.32,Q1 2024,4999.78,13540.550000000001,2999.2,0,0,3,6,0.77,0.77,0.77,0.77,3,15000.29
59366530.0,9.14,4,1,REGION VII (CENTRAL VISAYAS),31.02,1.0,2,34988.75,Q1 2024,443.56,27543.620000000003,12391.08,0,0,3,5,26405.53,179.79,30327.37,29938.46,3,59998.96
59366530.0,9.14,4,1,REGION VII (CENTRAL VISAYAS),31.02,1.0,2,34988.75,Q4 2023,448.76,14846.69,4499.73,0,0,3,5,26405.53,179.79,30327.37,29938.46,3,59998.96
59735015.7143,13.79,7,1,NATIONAL CAPITAL REGION,34.04,0.0,1,255549.13,Q4 2023,5295.57,500.7,46595.630000000005,0,0,3,5,235635.31,1700.75,170621.01,158904.09,3,250000.83
59979042.8571,22.49,7,1,NATIONAL CAPITAL REGION,78.56,1.0,2,3112920.52,Q1 2024,350.29,125506.76,84455.31,0,0,3,4,0.46,0.46,0.46,0.46,3,500000.32
60009044.2857,10.8,6,1,REGION VII (CENTRAL VISAYAS),37.34,1.0,2,166649.58,Q1 2024,56027.41,68984.11,80210.97,0,0,3,5,4292.19,-1.3,5845.48,4889.03,3,179999.23
60009044.2857,10.8,6,1,REGION VII (CENTRAL VISAYAS),37.34,1.0,2,166649.58,Q4 2023,27170.6,21520.37,196836.43,0,0,3,5,4292.19,-1.3,5845.48,4889.03,3,179999.23
60184031.4286,3.13,7,0,REGION VI (WESTERN VISAYAS),55.18,0.0,2,300000.18,Q1 2024,76852.02,13181.630000000001,553494.48,3,0,3,3,94115.99,8345.77,84865.72,91870.0,3,1373165.39
60184031.4286,3.13,7,0,REGION VI (WESTERN VISAYAS),55.18,0.0,2,300000.18,Q4 2023,78523.76000000001,9426.71,190320.21,3,0,3,3,94115.99,8345.77,84865.72,91870.0,3,1373165.39
60365414.2857,14.76,7,1,CORDILLERA ADMINISTRATIVE REGION (CAR),47.59,1.0,2,1036835.57,Q1 2024,5908.32,81526.1,317778.74,3,3,3,3,279813.73,25390.8,147912.57,108353.29,3,1599999.72
60365414.2857,14.76,7,1,CORDILLERA ADMINISTRATIVE REGION (CAR),47.59,1.0,2,1036835.57,Q4 2023,7566.2,364933.29,273457.14,3,3,3,3,279813.73,25390.8,147912.57,108353.29,3,1599999.72
60827985.7143,16.03,6,1,REGION VII (CENTRAL VISAYAS),48.63,0.0,2,145273.91,Q1 2024,348.76,31663.020000000004,3600.12,0,0,3,1,215660.22,3990.21,173174.87,159069.21,3,200000.52
60827985.7143,16.03,6,1,REGION VII (CENTRAL VISAYAS),48.63,0.0,2,145273.91,Q4 2023,69828.04,9079.880000000001,37899.7,0,0,3,1,215660.22,3990.21,173174.87,159069.21,3,200000.52
60895287.1429,11.49,3,1,REGION IV-A (CALABARZON),35.13,1.0,2,41963.38,Q1 2024,3085.87,7610.139999999999,1382.43,0,0,3,6,17902.69,910.96,7788.87,1.19,3,19998.62
61530844.2857,6.61,6,1,REGION VIII (EASTERN VISAYAS),33.11,0.0,2,165926.42,Q1 2024,19891.66,308636.38,213043.17,0,0,3,5,183254.64,155969.59,60989.28,57989.58,3,64000.54
62297231.4286,-0.12,7,0,REGION III (CENTRAL LUZON),42.31,0.0,2,359999.31,Q1 2024,7825.74,374533.51999999996,53403.61,0,3,3,2,-1.72,-1.72,-1.72,-1.72,3,3297239.36
62297231.4286,-0.12,7,0,REGION III (CENTRAL LUZON),42.31,0.0,2,359999.31,Q4 2023,1444.5,17686.56,13000.57,0,3,3,2,-1.72,-1.72,-1.72,-1.72,3,3297239.36
62355544.2857,5.64,6,1,NATIONAL CAPITAL REGION,26.6,0.0,2,161887.81,Q1 2024,2303.94,110435.68000000001,1061.3,0,0,3,5,-1.14,-1.14,-1.14,-1.14,1,39999.49
62355544.2857,5.64,6,1,NATIONAL CAPITAL REGION,26.6,0.0,2,161887.81,Q4 2023,5179.3,44329.28,47802.17,0,0,3,5,-1.14,-1.14,-1.14,-1.14,1,39999.49
62359901.4286,12.94,7,1,NATIONAL CAPITAL REGION,31.89,1.0,2,228398.63,Q1 2024,1195.23,4498.88,47200.36,0,0,3,5,365578.42,35767.12,16862.61,0.81,3,209999.96
62413731.4286,4.95,5,1,REGION IV-A (CALABARZON),38.3,0.0,2,109373.13,Q1 2024,44120.07,133438.44,94023.26999999999,0,0,3,5,-0.78,-0.78,-0.78,-0.78,3,85000.49
62413731.4286,4.95,5,1,REGION IV-A (CALABARZON),38.3,0.0,2,109373.13,Q4 2023,26118.5,385378.16,291825.2,0,0,3,5,-0.78,-0.78,-0.78,-0.78,3,85000.49
62417530.0,8.87,5,1,NATIONAL CAPITAL REGION,46.47,0.0,1,122418.21,Q4 2023,4012.2,63475.16,79300.09999999999,0,0,3,5,470505.77,37106.24,26220.48,0.24,3,135998.54
62977588.5714,4.26,5,1,NATIONAL CAPITAL REGION,36.3,1.0,2,100068.78,Q4 2023,12962.65,110081.11,64304.66,3,0,3,5,157337.2,52724.69,68862.4,60238.58,3,559298.19
62977588.5714,4.26,5,1,NATIONAL CAPITAL REGION,36.3,1.0,2,100068.78,Q1 2024,6024.91,7151.63,175231.35,3,0,3,5,157337.2,52724.69,68862.4,60238.58,3,559298.19
62978701.4286,7.38,4,1,NATIONAL CAPITAL REGION,32.48,0.0,2,66123.9,Q4 2023,8172.1,469.04,662.98,0,0,3,6,53918.57,-0.93,51472.87,53189.07,3,60001.85
63427371.4286,15.55,4,1,REGION IV-A (CALABARZON),46.97,0.0,2,46840.36,Q1 2024,1203.46,131788.72,8127.42,1,0,3,5,31039.96,1.56,44073.37,35554.56,3,622671.55
63427371.4286,15.55,4,1,REGION IV-A (CALABARZON),46.97,0.0,2,46840.36,Q4 2023,12339.35,93991.62,26504.7,3,0,3,5,31039.96,1.56,44073.37,35554.56,3,622671.55
63430772.8571,11.1,5,1,REGION III (CENTRAL LUZON),41.54,0.0,2,104623.86,Q4 2023,4818.61,3902.96,97496.13,0,0,3,5,199.01,1049.01,2099.01,-0.99,3,712800.68
63669345.7143,2.43,7,1,REGION IV-A (CALABARZON),55.96,1.0,1,245631.66,Q1 2024,1000.79,14038.78,314471.25,3,0,3,5,0.16,0.16,0.16,0.16,3,435999.29
63669345.7143,2.43,7,1,REGION IV-A (CALABARZON),55.96,1.0,1,245631.66,Q4 2023,4567.39,23365.55,153057.79,3,0,3,5,0.16,0.16,0.16,0.16,3,435999.29
63961572.8571,12.99,4,1,NATIONAL CAPITAL REGION,39.08,1.0,2,77383.93,Q1 2024,7598.24,1126.68,66770.31,0,0,3,5,0.68,0.68,0.68,0.68,3,69997.69
63961572.8571,12.99,4,1,NATIONAL CAPITAL REGION,39.08,1.0,2,77383.93,Q4 2023,3386.27,2820.41,30298.6,0,0,3,5,0.68,0.68,0.68,0.68,3,69997.69
64317301.4286,11.95,5,1,NATIONAL CAPITAL REGION,35.88,0.0,2,138189.94,Q1 2024,1036.48,11497.810000000001,11842.630000000001,3,0,3,5,-0.79,-0.79,-0.79,-0.79,3,794399.08
64424172.8571,11.6,2,0,REGION IX (ZAMBOANGA PENINSULA),37.92,1.0,2,21542.39,Q4 2023,3381.9700000000003,9775.01,37350.659999999996,0,0,3,6,3930.86,0.41,0.41,0.41,3,29999.36
65365058.5714,10.93,5,1,REGION XI (DAVAO REGION),28.36,0.0,1,88627.8,Q4 2023,4946.71,43636.45,56344.229999999996,0,0,3,5,1.1,1.1,1.1,1.1,3,55000.69
65365058.5714,10.93,5,1,REGION XI (DAVAO REGION),28.36,0.0,1,88627.8,Q1 2024,50.06,855.31,40000.45,0,0,3,5,1.1,1.1,1.1,1.1,3,55000.69
65416772.8571,11.21,7,1,REGION IV-A (CALABARZON),39.8,1.0,1,646531.5,Q1 2024,4564.92,9083.380000000001,346086.08,3,0,3,2,-0.11,-0.11,-0.11,-0.11,3,591199.36
65416772.8571,11.21,7,1,REGION IV-A (CALABARZON),39.8,1.0,1,646531.5,Q4 2023,85989.94,7578.51,413804.7,3,0,3,2,-0.11,-0.11,-0.11,-0.11,3,591199.36
65489358.5714,6.88,7,1,REGION IV-A (CALABARZON),35.09,0.0,2,618181.33,Q1 2024,106682.42,241214.88,2599.27,3,0,3,3,267754.14,16164.51,5848.65,0.2,3,1015199.95
65489358.5714,6.88,7,1,REGION IV-A (CALABARZON),35.09,0.0,2,618181.33,Q4 2023,6709.23,71415.57,36688.04,3,0,3,3,267754.14,16164.51,5848.65,0.2,3,1015199.95
65568731.4286,4.38,5,1,REGION IV-A (CALABARZON),33.28,0.0,2,120220.53,Q1 2024,5015.51,2742.7,9799.49,0,0,3,5,111843.84,51493.41,43894.97,44898.31,3,30000.21
65781071.4286,21.56,6,1,REGION IV-A (CALABARZON),39.31,1.0,2,174137.75,Q1 2024,0.83,56094.67,57126.520000000004,0,3,3,2,422238.84,55138.85,35115.33,0.37,3,2070000.23
65781071.4286,21.56,6,1,REGION IV-A (CALABARZON),39.31,1.0,2,174137.75,Q4 2023,3071.49,120209.25,106085.53,0,3,3,2,422238.84,55138.85,35115.33,0.37,3,2070000.23
65909571.4286,24.9,5,1,NATIONAL CAPITAL REGION,53.8,0.0,3,130225.14,Q1 2024,2363.51,215637.14,3998.81,0,0,3,1,149897.52,53113.33,211766.83,186709.29,3,249996.47
66320460.0,4.44,5,1,REGION IV-A (CALABARZON),33.58,0.0,2,126139.92,Q1 2024,1743.73,1904.6499999999999,81595.5,0,0,3,6,-0.71,-0.71,-0.71,-0.71,3,35000.54
66320460.0,4.44,5,1,REGION IV-A (CALABARZON),33.58,0.0,2,126139.92,Q4 2023,-1.24,30747.97,87308.59,0,0,3,6,-0.71,-0.71,-0.71,-0.71,3,35000.54
66680944.2857,7.85,7,1,REGION IV-A (CALABARZON),32.96,1.0,2,363178.88,Q4 2023,3398.14,58803.65,18142.010000000002,0,0,3,2,54773.0,6503.2,3004.65,2.05,3,49998.97
67645458.5714,12.91,7,1,REGION X (NORTHERN MINDANAO),45.11,1.0,2,415185.73,Q1 2024,87192.19,212525.4,1163299.05,0,3,3,5,72294.15,13011.51,60135.08,56126.51,3,-0.31
67645458.5714,12.91,7,1,REGION X (NORTHERN MINDANAO),45.11,1.0,2,415185.73,Q4 2023,169736.83,66399.54,674540.4400000001,0,3,3,5,72294.15,13011.51,60135.08,56126.51,3,-0.31
67742642.8571,18.39,6,0,NATIONAL CAPITAL REGION,54.35,0.0,2,177909.45,Q4 2023,16367.29,66774.26,20001.36,3,0,3,5,0.75,0.75,0.75,0.75,3,840798.68
67803371.4286,18.47,7,1,NATIONAL CAPITAL REGION,40.01,1.0,2,228662.99,Q1 2024,17206.08,9397.06,80496.42,0,0,3,2,15039.84,15039.84,1.41,1.41,3,99998.24
